id,label
3475,住宿
3476,其他生活服务
3477,其他生活服务
3478,其他生活服务
3479,无意义/闲聊
3480,其他生活服务
3481,美食
3482,美食
3483,美食
3484,美食
3485,美食
3486,美食
3487,住宿
3488,其他生活服务
3489,其他生活服务
3490,地址/地标
3491,美食
3492,其他生活服务
3493,其他生活服务
3494,美食
3495,旅游
3496,美食
3497,美食
3498,电影
3499,旅游
3500,美食
3501,住宿
3502,美食
3503,其他生活服务
3504,旅游
3505,其他生活服务
3506,美食
3507,住宿
3508,美食
3509,美食
3510,美食
3511,旅游
3512,超市
3513,旅游
3514,无意义/闲聊
3515,美食
3516,其他生活服务
3517,电影
3518,其他生活服务
3519,旅游
3520,地址/地标
3521,地址/地标
3522,美食
3523,KTV
3524,美食
3525,美食
3526,住宿
3527,美食
3528,住宿
3529,美食
3530,旅游
3531,其他生活服务
3532,无意义/闲聊
3533,美食
3534,旅游
3535,美食
3536,旅游
3537,美食
3538,美食
3539,美食
3540,旅游
3541,美食
3542,旅游
3543,住宿
3544,其他生活服务
3545,旅游
3546,其他生活服务
3547,电影
3548,美食
3549,其他生活服务
3550,美食
3551,旅游
3552,美食
3553,电影
3554,其他生活服务
3555,其他生活服务
3556,其他生活服务
3557,其他生活服务
3558,无意义/闲聊
3559,无意义/闲聊
3560,美食
3561,美食
3562,其他生活服务
3563,美食
3564,美食
3565,旅游
3566,美食
3567,美食
3568,美食
3569,旅游
3570,美食
3571,美食
3572,其他生活服务
3573,美食
3574,旅游
3575,地址/地标
3576,美食
3577,其他生活服务
3578,美食
3579,其他生活服务
3580,旅游
3581,美食
3582,美食
3583,住宿
3584,旅游
3585,住宿
3586,其他生活服务
3587,美食
3588,电影
3589,美食
3590,美食
3591,无意义/闲聊
3592,无意义/闲聊
3593,住宿
3594,其他生活服务
3595,美食
3596,其他生活服务
3597,旅游
3598,其他生活服务
3599,地址/地标
3600,其他生活服务
3601,其他生活服务
3602,按摩
3603,美食
3604,电影
3605,其他生活服务
3606,美食
3607,旅游
3608,美食
3609,美食
3610,美食
3611,旅游
3612,无意义/闲聊
3613,其他生活服务
3614,其他生活服务
3615,美食
3616,住宿
3617,超市
3618,按摩
3619,美食
3620,旅游
3621,其他生活服务
3622,电影
3623,旅游
3624,美食
3625,电影
3626,美食
3627,交通
3628,美食
3629,其他生活服务
3630,电影
3631,美食
3632,其他生活服务
3633,地址/地标
3634,无意义/闲聊
3635,其他生活服务
3636,电影
3637,美食
3638,住宿
3639,无意义/闲聊
3640,其他生活服务
3641,美食
3642,美食
3643,美食
3644,旅游
3645,美食
3646,美食
3647,其他生活服务
3648,住宿
3649,无意义/闲聊
3650,住宿
3651,住宿
3652,其他生活服务
3653,无意义/闲聊
3654,住宿
3655,美食
3656,无意义/闲聊
3657,美食
3658,其他生活服务
3659,美食
3660,电影
3661,美食
3662,其他生活服务
3663,美食
3664,美食
3665,其他生活服务
3666,无意义/闲聊
3667,超市
3668,美食
3669,其他生活服务
3670,旅游
3671,住宿
3672,旅游
3673,其他生活服务
3674,交通
3675,美食
3676,美食
3677,美食
3678,电影
3679,美食
3680,其他生活服务
3681,住宿
3682,旅游
3683,美食
3684,地址/地标
3685,美食
3686,其他生活服务
3687,旅游
3688,其他生活服务
3689,美食
3690,美食
3691,其他生活服务
3692,电影
3693,美食
3694,美食
3695,旅游
3696,其他生活服务
3697,旅游
3698,超市
3699,无意义/闲聊
3700,其他生活服务
3701,住宿
3702,其他生活服务
3703,美食
3704,旅游
3705,其他生活服务
3706,其他生活服务
3707,其他生活服务
3708,美食
3709,美食
3710,美食
3711,旅游
3712,电影
3713,其他生活服务
3714,美食
3715,美食
3716,美食
3717,旅游
3718,美食
3719,美食
3720,旅游
3721,美食
3722,其他生活服务
3723,美食
3724,其他生活服务
3725,美食
3726,美食
3727,旅游
3728,地址/地标
3729,住宿
3730,旅游
3731,其他生活服务
3732,旅游
3733,其他生活服务
3734,其他生活服务
3735,旅游
3736,美食
3737,美食
3738,旅游
3739,其他生活服务
3740,住宿
3741,其他生活服务
3742,无意义/闲聊
3743,无意义/闲聊
3744,其他生活服务
3745,旅游
3746,超市
3747,旅游
3748,其他生活服务
3749,旅游
3750,旅游
3751,旅游
3752,美食
3753,旅游
3754,地址/地标
3755,其他生活服务
3756,美食
3757,其他生活服务
3758,住宿
3759,旅游
3760,美食
3761,按摩
3762,美食
3763,美食
3764,其他生活服务
3765,超市
3766,旅游
3767,美食
3768,其他生活服务
3769,超市
3770,住宿
3771,其他生活服务
3772,其他生活服务
3773,旅游
3774,住宿
3775,其他生活服务
3776,美食
3777,电影
3778,按摩
3779,其他生活服务
3780,无意义/闲聊
3781,其他生活服务
3782,美食
3783,其他生活服务
3784,美食
3785,无意义/闲聊
3786,交通
3787,按摩
3788,无意义/闲聊
3789,美食
3790,美食
3791,住宿
3792,其他生活服务
3793,无意义/闲聊
3794,旅游
3795,其他生活服务
3796,旅游
3797,美食
3798,地址/地标
3799,旅游
3800,美食
3801,地址/地标
3802,交通
3803,美食
3804,旅游
3805,美食
3806,住宿
3807,无意义/闲聊
3808,地址/地标
3809,其他生活服务
3810,住宿
3811,美食
3812,美食
3813,地址/地标
3814,无意义/闲聊
3815,美食
3816,旅游
3817,住宿
3818,按摩
3819,旅游
3820,旅游
3821,旅游
3822,其他生活服务
3823,无意义/闲聊
3824,美食
3825,旅游
3826,地址/地标
3827,美食
3828,地址/地标
3829,美食
3830,美食
3831,美食
3832,其他生活服务
3833,其他生活服务
3834,无意义/闲聊
3835,其他生活服务
3836,电影
3837,旅游
3838,美食
3839,地址/地标
3840,美食
3841,美食
3842,美食
3843,美食
3844,美食
3845,美食
3846,地址/地标
3847,超市
3848,其他生活服务
3849,住宿
3850,美食
3851,美食
3852,无意义/闲聊
3853,美食
3854,其他生活服务
3855,其他生活服务
3856,其他生活服务
3857,美食
3858,美食
3859,其他生活服务
3860,美食
3861,电影
3862,无意义/闲聊
3863,无意义/闲聊
3864,美食
3865,美食
3866,美食
3867,电影
3868,其他生活服务
3869,其他生活服务
3870,旅游
3871,美食
3872,无意义/闲聊
3873,美食
3874,其他生活服务
3875,无意义/闲聊
3876,其他生活服务
3877,旅游
3878,美食
3879,其他生活服务
3880,其他生活服务
3881,无意义/闲聊
3882,美食
3883,其他生活服务
3884,美食
3885,美食
3886,美食
3887,其他生活服务
3888,旅游
3889,美食
3890,美食
3891,其他生活服务
3892,美食
3893,美食
3894,美食
3895,其他生活服务
3896,旅游
3897,其他生活服务
3898,无意义/闲聊
3899,美食
3900,住宿
3901,美食
3902,美食
3903,其他生活服务
3904,美食
3905,美食
3906,旅游
3907,美食
3908,其他生活服务
3909,电影
3910,美食
3911,住宿
3912,按摩
3913,美食
3914,美食
3915,美食
3916,其他生活服务
3917,其他生活服务
3918,地址/地标
3919,美食
3920,其他生活服务
3921,其他生活服务
3922,其他生活服务
3923,无意义/闲聊
3924,电影
3925,美食
3926,其他生活服务
3927,旅游
3928,美食
3929,美食
3930,其他生活服务
3931,其他生活服务
3932,住宿
3933,住宿
3934,电影
3935,无意义/闲聊
3936,美食
3937,旅游
3938,住宿
3939,住宿
3940,地址/地标
3941,住宿
3942,超市
3943,美食
3944,其他生活服务
3945,美食
3946,美食
3947,美食
3948,美食
3949,美食
3950,其他生活服务
3951,其他生活服务
3952,无意义/闲聊
3953,其他生活服务
3954,无意义/闲聊
3955,地址/地标
3956,美食
3957,其他生活服务
3958,美食
3959,美食
3960,按摩
3961,其他生活服务
3962,住宿
3963,住宿
3964,美食
3965,其他生活服务
3966,美食
3967,其他生活服务
3968,其他生活服务
3969,按摩
3970,旅游
3971,旅游
3972,美食
3973,美食
3974,其他生活服务
3975,电影
3976,旅游
3977,美食
3978,美食
3979,其他生活服务
3980,电影
3981,交通
3982,美食
3983,美食
3984,美食
3985,旅游
3986,其他生活服务
3987,旅游
3988,美食
3989,住宿
3990,其他生活服务
3991,无意义/闲聊
3992,旅游
3993,交通
3994,旅游
3995,旅游
3996,无意义/闲聊
3997,其他生活服务
3998,美食
3999,旅游
4000,电影
4001,美食
4002,地址/地标
4003,美食
4004,无意义/闲聊
4005,其他生活服务
4006,其他生活服务
4007,无意义/闲聊
4008,地址/地标
4009,美食
4010,美食
4011,美食
4012,美食
4013,无意义/闲聊
4014,美食
4015,美食
4016,美食
4017,电影
4018,旅游
4019,住宿
4020,无意义/闲聊
4021,美食
4022,其他生活服务
4023,美食
4024,美食
4025,美食
4026,美食
4027,按摩
4028,无意义/闲聊
4029,旅游
4030,美食
4031,美食
4032,其他生活服务
4033,无意义/闲聊
4034,美食
4035,旅游
4036,其他生活服务
4037,其他生活服务
4038,美食
4039,其他生活服务
4040,美食
4041,住宿
4042,无意义/闲聊
4043,美食
4044,其他生活服务
4045,旅游
4046,美食
4047,美食
4048,美食
4049,美食
4050,美食
4051,地址/地标
4052,无意义/闲聊
4053,美食
4054,地址/地标
4055,美食
4056,美食
4057,其他生活服务
4058,美食
4059,其他生活服务
4060,其他生活服务
4061,旅游
4062,美食
4063,美食
4064,其他生活服务
4065,美食
4066,美食
4067,地址/地标
4068,美食
4069,美食
4070,美食
4071,其他生活服务
4072,美食
4073,美食
4074,其他生活服务
4075,其他生活服务
4076,旅游
4077,美食
4078,美食
4079,住宿
4080,旅游
4081,住宿
4082,美食
4083,美食
4084,美食
4085,美食
4086,美食
4087,美食
4088,旅游
4089,美食
4090,美食
4091,美食
4092,地址/地标
4093,美食
4094,旅游
4095,旅游
4096,无意义/闲聊
4097,地址/地标
4098,其他生活服务
4099,美食
4100,电影
4101,旅游
4102,其他生活服务
4103,无意义/闲聊
4104,其他生活服务
4105,住宿
4106,电影
4107,住宿
4108,美食
4109,美食
4110,美食
4111,地址/地标
4112,旅游
4113,旅游
4114,美食
4115,美食
4116,旅游
4117,美食
4118,美食
4119,美食
4120,美食
4121,住宿
4122,地址/地标
4123,住宿
4124,美食
4125,其他生活服务
4126,其他生活服务
4127,其他生活服务
4128,美食
4129,其他生活服务
4130,美食
4131,美食
4132,地址/地标
4133,美食
4134,美食
4135,地址/地标
4136,其他生活服务
4137,其他生活服务
4138,美食
4139,其他生活服务
4140,其他生活服务
4141,美食
4142,住宿
4143,旅游
4144,美食
4145,其他生活服务
4146,其他生活服务
4147,其他生活服务
4148,无意义/闲聊
4149,美食
4150,美食
4151,美食
4152,其他生活服务
4153,美食
4154,美食
4155,旅游
4156,其他生活服务
4157,美食
4158,美食
4159,按摩
4160,电影
4161,美食
4162,其他生活服务
4163,美食
4164,美食
4165,美食
4166,美食
4167,旅游
4168,美食
4169,住宿
4170,其他生活服务
4171,美食
4172,美食
4173,其他生活服务
4174,美食
4175,美食
4176,住宿
4177,美食
4178,无意义/闲聊
4179,美食
4180,美食
4181,美食
4182,其他生活服务
4183,美食
4184,美食
4185,美食
4186,地址/地标
4187,旅游
4188,地址/地标
4189,住宿
4190,电影
4191,美食
4192,无意义/闲聊
4193,无意义/闲聊
4194,美食
4195,美食
4196,旅游
4197,无意义/闲聊
4198,无意义/闲聊
4199,美食
4200,美食
4201,旅游
4202,其他生活服务
4203,美食
4204,无意义/闲聊
4205,住宿
4206,旅游
4207,其他生活服务
4208,无意义/闲聊
4209,旅游
4210,无意义/闲聊
4211,其他生活服务
4212,其他生活服务
4213,美食
4214,其他生活服务
4215,其他生活服务
4216,旅游
4217,住宿
4218,美食
4219,无意义/闲聊
4220,旅游
4221,美食
4222,其他生活服务
4223,其他生活服务
4224,其他生活服务
4225,其他生活服务
4226,旅游
4227,其他生活服务
4228,住宿
4229,旅游
4230,美食
4231,美食
4232,美食
4233,美食
4234,无意义/闲聊
4235,无意义/闲聊
4236,旅游
4237,电影
4238,美食
4239,美食
4240,住宿
4241,美食
4242,其他生活服务
4243,电影
4244,美食
4245,美食
4246,其他生活服务
4247,电影
4248,美食
4249,电影
4250,美食
4251,地址/地标
4252,其他生活服务
4253,无意义/闲聊
4254,其他生活服务
4255,住宿
4256,旅游
4257,无意义/闲聊
4258,旅游
4259,旅游
4260,美食
4261,无意义/闲聊
4262,电影
4263,其他生活服务
4264,美食
4265,其他生活服务
4266,美食
4267,旅游
4268,无意义/闲聊
4269,其他生活服务
4270,美食
4271,其他生活服务
4272,美食
4273,美食
4274,其他生活服务
4275,其他生活服务
4276,美食
4277,美食
4278,住宿
4279,美食
4280,美食
4281,美食
4282,电影
4283,美食
4284,超市
4285,其他生活服务
4286,美食
4287,美食
4288,旅游
4289,美食
4290,其他生活服务
4291,其他生活服务
4292,住宿
4293,美食
4294,其他生活服务
4295,无意义/闲聊
4296,电影
4297,美食
4298,美食
4299,其他生活服务
4300,旅游
4301,无意义/闲聊
4302,其他生活服务
4303,美食
4304,旅游
4305,美食
4306,地址/地标
4307,其他生活服务
4308,美食
4309,美食
4310,美食
4311,其他生活服务
4312,美食
4313,美食
4314,其他生活服务
4315,美食
4316,住宿
4317,美食
4318,其他生活服务
4319,电影
4320,无意义/闲聊
4321,无意义/闲聊
4322,美食
4323,美食
4324,电影
4325,美食
4326,地址/地标
4327,无意义/闲聊
4328,电影
4329,地址/地标
4330,其他生活服务
4331,其他生活服务
4332,美食
4333,美食
4334,美食
4335,无意义/闲聊
4336,其他生活服务
4337,其他生活服务
4338,无意义/闲聊
4339,其他生活服务
4340,电影
4341,美食
4342,旅游
4343,美食
4344,其他生活服务
4345,其他生活服务
4346,电影
4347,美食
4348,美食
4349,电影
4350,旅游
4351,美食
4352,地址/地标
4353,旅游
4354,美食
4355,住宿
4356,无意义/闲聊
4357,无意义/闲聊
4358,地址/地标
4359,地址/地标
4360,美食
4361,住宿
4362,美食
4363,美食
4364,其他生活服务
4365,其他生活服务
4366,美食
4367,其他生活服务
4368,住宿
4369,住宿
4370,住宿
4371,美食
4372,美食
4373,其他生活服务
4374,其他生活服务
4375,无意义/闲聊
4376,美食
4377,其他生活服务
4378,美食
4379,无意义/闲聊
4380,美食
4381,住宿
4382,旅游
4383,美食
4384,其他生活服务
4385,其他生活服务
4386,美食
4387,美食
4388,其他生活服务
4389,美食
4390,无意义/闲聊
4391,美食
4392,按摩
4393,美食
4394,美食
4395,美食
4396,美食
4397,美食
4398,其他生活服务
4399,电影
4400,美食
4401,住宿
4402,美食
4403,其他生活服务
4404,无意义/闲聊
4405,其他生活服务
4406,其他生活服务
4407,美食
4408,美食
4409,住宿
4410,美食
4411,其他生活服务
4412,其他生活服务
4413,其他生活服务
4414,按摩
4415,美食
4416,旅游
4417,旅游
4418,其他生活服务
4419,无意义/闲聊
4420,美食
4421,其他生活服务
4422,旅游
4423,美食
4424,美食
4425,美食
4426,其他生活服务
4427,美食
4428,美食
4429,其他生活服务
4430,美食
4431,旅游
4432,美食
4433,其他生活服务
4434,无意义/闲聊
4435,交通
4436,美食
4437,其他生活服务
4438,住宿
4439,其他生活服务
4440,超市
4441,旅游
4442,美食
4443,电影
4444,地址/地标
4445,美食
4446,其他生活服务
4447,住宿
4448,旅游
4449,美食
4450,美食
4451,住宿
4452,美食
4453,按摩
4454,其他生活服务
4455,其他生活服务
4456,美食
4457,住宿
4458,无意义/闲聊
4459,电影
4460,美食
4461,其他生活服务
4462,其他生活服务
4463,美食
4464,美食
4465,其他生活服务
4466,其他生活服务
4467,住宿
4468,美食
4469,美食
4470,美食
4471,美食
4472,住宿
4473,其他生活服务
4474,住宿
4475,美食
4476,住宿
4477,美食
4478,电影
4479,其他生活服务
4480,旅游
4481,地址/地标
4482,无意义/闲聊
4483,美食
4484,美食
4485,旅游
4486,美食
4487,地址/地标
4488,地址/地标
4489,电影
4490,按摩
4491,住宿
4492,美食
4493,美食
4494,地址/地标
4495,其他生活服务
4496,地址/地标
4497,其他生活服务
4498,地址/地标
4499,美食
4500,美食
4501,无意义/闲聊
4502,其他生活服务
4503,美食
4504,美食
4505,住宿
4506,无意义/闲聊
4507,地址/地标
4508,美食
4509,旅游
4510,美食
4511,美食
4512,其他生活服务
4513,其他生活服务
4514,旅游
4515,旅游
4516,美食
4517,美食
4518,旅游
4519,美食
4520,美食
4521,美食
4522,美食
4523,住宿
4524,美食
4525,美食
4526,美食
4527,住宿
4528,美食
4529,美食
4530,旅游
4531,无意义/闲聊
4532,旅游
4533,无意义/闲聊
4534,美食
4535,其他生活服务
4536,美食
4537,美食
4538,超市
4539,美食
4540,住宿
4541,美食
4542,美食
4543,美食
4544,美食
4545,旅游
4546,旅游
4547,美食
4548,美食
4549,美食
4550,美食
4551,其他生活服务
4552,美食
4553,其他生活服务
4554,其他生活服务
4555,美食
4556,地址/地标
4557,旅游
4558,其他生活服务
4559,美食
4560,美食
4561,旅游
4562,其他生活服务
4563,旅游
4564,其他生活服务
4565,无意义/闲聊
4566,美食
4567,美食
4568,美食
4569,其他生活服务
4570,旅游
4571,美食
4572,旅游
4573,美食
4574,其他生活服务
4575,电影
4576,美食
4577,美食
4578,美食
4579,美食
4580,地址/地标
4581,美食
4582,美食
4583,按摩
4584,其他生活服务
4585,住宿
4586,地址/地标
4587,美食
4588,住宿
4589,美食
4590,美食
4591,旅游
4592,美食
4593,住宿
4594,其他生活服务
4595,旅游
4596,住宿
4597,超市
4598,无意义/闲聊
4599,无意义/闲聊
4600,其他生活服务
4601,住宿
4602,其他生活服务
4603,地址/地标
4604,其他生活服务
4605,住宿
4606,旅游
4607,其他生活服务
4608,地址/地标
4609,旅游
4610,无意义/闲聊
4611,其他生活服务
4612,无意义/闲聊
4613,美食
4614,其他生活服务
4615,旅游
4616,美食
4617,美食
4618,美食
4619,美食
4620,美食
4621,美食
4622,美食
4623,美食
4624,旅游
4625,美食
4626,美食
4627,无意义/闲聊
4628,美食
4629,旅游
4630,美食
4631,美食
4632,美食
4633,美食
4634,美食
4635,地址/地标
4636,其他生活服务
4637,无意义/闲聊
4638,美食
4639,美食
4640,美食
4641,美食
4642,无意义/闲聊
4643,住宿
4644,美食
4645,美食
4646,美食
4647,电影
4648,无意义/闲聊
4649,无意义/闲聊
4650,其他生活服务
4651,美食
4652,美食
4653,其他生活服务
4654,美食
4655,美食
4656,住宿
4657,其他生活服务
4658,美食
4659,美食
4660,无意义/闲聊
4661,其他生活服务
4662,旅游
4663,美食
4664,无意义/闲聊
4665,无意义/闲聊
4666,美食
4667,美食
4668,无意义/闲聊
4669,美食
4670,其他生活服务
4671,美食
4672,其他生活服务
4673,无意义/闲聊
4674,旅游
4675,住宿
4676,其他生活服务
4677,美食
4678,住宿
4679,其他生活服务
4680,美食
4681,美食
4682,美食
4683,其他生活服务
4684,美食
4685,旅游
4686,美食
4687,美食
4688,美食
4689,美食
4690,电影
4691,美食
4692,地址/地标
4693,旅游
4694,无意义/闲聊
4695,美食
4696,电影
4697,美食
4698,美食
4699,旅游
4700,美食
4701,美食
4702,美食
4703,美食
4704,电影
4705,美食
4706,美食
4707,地址/地标
4708,交通
4709,电影
4710,美食
4711,其他生活服务
4712,美食
4713,住宿
4714,旅游
4715,地址/地标
4716,其他生活服务
4717,无意义/闲聊
4718,住宿
4719,旅游
4720,美食
4721,按摩
4722,美食
4723,旅游
4724,美食
4725,美食
4726,地址/地标
4727,美食
4728,按摩
4729,其他生活服务
4730,美食
4731,美食
4732,地址/地标
4733,住宿
4734,电影
4735,美食
4736,住宿
4737,其他生活服务
4738,美食
4739,其他生活服务
4740,交通
4741,旅游
4742,美食
4743,旅游
4744,美食
4745,超市
4746,其他生活服务
4747,美食
4748,地址/地标
4749,美食
4750,电影
4751,其他生活服务
4752,美食
4753,地址/地标
4754,按摩
4755,旅游
4756,旅游
4757,其他生活服务
4758,美食
4759,美食
4760,其他生活服务
4761,美食
4762,其他生活服务
4763,美食
4764,无意义/闲聊
4765,美食
4766,美食
4767,美食
4768,美食
4769,旅游
4770,无意义/闲聊
4771,住宿
4772,旅游
4773,无意义/闲聊
4774,美食
4775,其他生活服务
4776,其他生活服务
4777,地址/地标
4778,美食
4779,无意义/闲聊
4780,无意义/闲聊
4781,无意义/闲聊
4782,旅游
4783,美食
4784,旅游
4785,美食
4786,美食
4787,美食
4788,美食
4789,旅游
4790,美食
4791,美食
4792,旅游
4793,美食
4794,其他生活服务
4795,美食
4796,旅游
4797,美食
4798,旅游
4799,住宿
4800,美食
4801,美食
4802,旅游
4803,住宿
4804,其他生活服务
4805,其他生活服务
4806,美食
4807,住宿
4808,无意义/闲聊
4809,美食
4810,美食
4811,美食
4812,住宿
4813,其他生活服务
4814,旅游
4815,其他生活服务
4816,其他生活服务
4817,无意义/闲聊
4818,美食
4819,旅游
4820,美食
4821,旅游
4822,住宿
4823,交通
4824,住宿
4825,无意义/闲聊
4826,其他生活服务
4827,旅游
4828,美食
4829,美食
4830,美食
4831,其他生活服务
4832,其他生活服务
4833,其他生活服务
4834,美食
4835,美食
4836,地址/地标
4837,美食
4838,美食
4839,美食
4840,其他生活服务
4841,住宿
4842,其他生活服务
4843,其他生活服务
4844,美食
4845,美食
4846,美食
4847,美食
4848,其他生活服务
4849,美食
4850,其他生活服务
4851,美食
4852,无意义/闲聊
4853,美食
4854,美食
4855,无意义/闲聊
4856,交通
4857,其他生活服务
4858,旅游
4859,旅游
4860,美食
4861,无意义/闲聊
4862,按摩
4863,无意义/闲聊
4864,电影
4865,美食
4866,住宿
4867,住宿
4868,美食
4869,其他生活服务
4870,美食
4871,其他生活服务
4872,美食
4873,美食
4874,其他生活服务
4875,住宿
4876,其他生活服务
4877,美食
4878,美食
4879,美食
4880,无意义/闲聊
4881,美食
4882,美食
4883,美食
4884,美食
4885,其他生活服务
4886,美食
4887,美食
4888,美食
4889,美食
4890,美食
4891,旅游
4892,电影
4893,美食
4894,美食
4895,无意义/闲聊
4896,住宿
4897,美食
4898,美食
4899,美食
4900,美食
4901,住宿
4902,美食
4903,其他生活服务
4904,美食
4905,美食
4906,美食
4907,其他生活服务
4908,超市
4909,旅游
4910,美食
4911,美食
4912,住宿
4913,美食
4914,其他生活服务
4915,美食
4916,美食
4917,地址/地标
4918,美食
4919,旅游
4920,旅游
4921,无意义/闲聊
4922,住宿
4923,住宿
4924,电影
4925,交通
4926,无意义/闲聊
4927,美食
4928,地址/地标
4929,其他生活服务
4930,住宿
4931,其他生活服务
4932,住宿
4933,美食
4934,电影
4935,交通
4936,美食
4937,美食
4938,无意义/闲聊
4939,美食
4940,旅游
4941,美食
4942,其他生活服务
4943,其他生活服务
4944,美食
4945,美食
4946,美食
4947,美食
4948,旅游
4949,无意义/闲聊
4950,无意义/闲聊
4951,美食
4952,地址/地标
4953,住宿
4954,其他生活服务
4955,电影
4956,无意义/闲聊
4957,旅游
4958,旅游
4959,地址/地标
4960,无意义/闲聊
4961,美食
4962,美食
4963,美食
4964,无意义/闲聊
4965,其他生活服务
4966,超市
4967,其他生活服务
4968,其他生活服务
4969,美食
4970,旅游
4971,美食
4972,旅游
4973,住宿
4974,其他生活服务
4975,美食
4976,旅游
4977,美食
4978,住宿
4979,住宿
4980,旅游
4981,其他生活服务
4982,美食
4983,美食
4984,美食
4985,美食
4986,美食
4987,住宿
4988,其他生活服务
4989,地址/地标
4990,美食
4991,电影
4992,无意义/闲聊
4993,旅游
4994,旅游
4995,地址/地标
4996,旅游
4997,其他生活服务
4998,无意义/闲聊
4999,其他生活服务
5000,旅游
5001,美食
5002,美食
5003,美食
5004,美食
5005,住宿
5006,美食
5007,美食
5008,旅游
5009,美食
5010,其他生活服务
5011,住宿
5012,旅游
5013,美食
5014,美食
5015,其他生活服务
5016,其他生活服务
5017,美食
5018,美食
5019,美食
5020,美食
5021,旅游
5022,其他生活服务
5023,其他生活服务
5024,其他生活服务
5025,住宿
5026,其他生活服务
5027,其他生活服务
5028,美食
5029,其他生活服务
5030,其他生活服务
5031,美食
5032,美食
5033,超市
5034,其他生活服务
5035,其他生活服务
5036,美食
5037,美食
5038,美食
5039,其他生活服务
5040,美食
5041,美食
5042,旅游
5043,美食
5044,电影
5045,住宿
5046,美食
5047,旅游
5048,其他生活服务
5049,美食
5050,旅游
5051,美食
5052,其他生活服务
5053,电影
5054,其他生活服务
5055,美食
5056,美食
5057,美食
5058,其他生活服务
5059,无意义/闲聊
5060,美食
5061,旅游
5062,美食
5063,旅游
5064,其他生活服务
5065,美食
5066,美食
5067,旅游
5068,旅游
5069,美食
5070,电影
5071,美食
5072,住宿
5073,美食
5074,美食
5075,其他生活服务
5076,其他生活服务
5077,美食
5078,其他生活服务
5079,超市
5080,美食
5081,其他生活服务
5082,其他生活服务
5083,无意义/闲聊
5084,美食
5085,无意义/闲聊
5086,美食
5087,交通
5088,住宿
5089,旅游
5090,美食
5091,无意义/闲聊
5092,旅游
5093,旅游
5094,美食
5095,美食
5096,美食
5097,美食
5098,其他生活服务
5099,旅游
5100,其他生活服务
5101,美食
5102,地址/地标
5103,无意义/闲聊
5104,住宿
5105,旅游
5106,美食
5107,旅游
5108,其他生活服务
5109,其他生活服务
5110,美食
5111,交通
5112,无意义/闲聊
5113,美食
5114,其他生活服务
5115,无意义/闲聊
5116,旅游
5117,旅游
5118,无意义/闲聊
5119,地址/地标
5120,旅游
5121,旅游
5122,美食
5123,美食
5124,旅游
5125,电影
5126,旅游
5127,美食
5128,旅游
5129,其他生活服务
5130,旅游
5131,旅游
5132,无意义/闲聊
5133,电影
5134,美食
5135,旅游
5136,美食
5137,其他生活服务
5138,旅游
5139,其他生活服务
5140,无意义/闲聊
5141,美食
5142,无意义/闲聊
5143,美食
5144,其他生活服务
5145,美食
5146,美食
5147,其他生活服务
5148,无意义/闲聊
5149,超市
5150,其他生活服务
5151,美食
5152,美食
5153,其他生活服务
5154,住宿
5155,电影
5156,地址/地标
5157,超市
5158,美食
5159,旅游
5160,旅游
5161,美食
5162,美食
5163,其他生活服务
5164,旅游
5165,美食
5166,其他生活服务
5167,美食
5168,旅游
5169,旅游
5170,美食
5171,美食
5172,美食
5173,旅游
5174,无意义/闲聊
5175,其他生活服务
5176,交通
5177,旅游
5178,其他生活服务
5179,美食
5180,美食
5181,电影
5182,旅游
5183,电影
5184,其他生活服务
5185,按摩
5186,旅游
5187,美食
5188,美食
5189,无意义/闲聊
5190,其他生活服务
5191,美食
5192,其他生活服务
5193,住宿
5194,美食
5195,住宿
5196,旅游
5197,电影
5198,美食
